measure_date,fact_name,area_nm,stack_code,nox_measure,nox_stdr,sox_measure,sox_stdr,tsp_measure,tsp_stdr
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,10,,34.0,,,,
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,11,5.95,34.0,,,,
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,12,5.94,34.0,,,,
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,15,5.94,40.0,,40.0,,9.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,16,4.46,40.0,7.36,40.0,1.74,9.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,3,1.88,10.0,3.03,15.0,1.74,5.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,4,1.88,15.0,3.03,25.0,1.74,5.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,5,20.29,56.0,0.01,48.0,1.74,11.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,6,20.29,56.0,0.01,48.0,1.74,11.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,7,5.97,34.0,0.01,48.0,1.74,11.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,8,7.83,34.0,0.01,48.0,1.74,11.0
1743791400000000000,한국중부발전㈜보령발전본부,충청남도,9,7.83,34.0,0.01,48.0,1.74,11.0
1743791400000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.83,15.0,0.01,25.0,1.74,5.0
1743791400000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.83,15.0,0.01,25.0,1.74,5.0
1743791400000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.83,12.8,0.01,20.0,1.74,4.0
1743791400000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.83,50.0,0.01,50.0,1.74,16.0
1743791400000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.83,50.0,0.01,50.0,1.74,16.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,10,7.83,34.0,0.01,50.0,1.74,16.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,11,5.94,34.0,0.01,50.0,1.74,16.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,12,5.95,34.0,0.01,50.0,1.74,16.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,15,5.95,40.0,0.01,40.0,1.74,9.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,16,4.04,40.0,7.21,40.0,1.73,9.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,3,2.41,10.0,2.96,15.0,1.82,5.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,4,2.41,15.0,2.96,25.0,1.82,5.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,5,23.905,56.0,0.04,48.0,3.28,11.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,6,23.905,56.0,0.04,48.0,3.28,11.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,7,6.09,34.0,0.04,48.0,3.28,11.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,8,7.68,34.0,0.04,48.0,3.28,11.0
1743793200000000000,한국중부발전㈜보령발전본부,충청남도,9,7.68,34.0,0.04,48.0,3.28,11.0
1743793200000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.68,15.0,0.04,25.0,3.28,5.0
1743793200000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.68,15.0,0.04,25.0,3.28,5.0
1743793200000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.68,12.8,0.04,20.0,3.28,4.0
1743793200000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.68,50.0,0.04,50.0,3.28,16.0
1743793200000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.68,50.0,0.04,50.0,3.28,16.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,10,7.68,34.0,0.04,50.0,3.28,16.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,11,5.88,34.0,0.04,50.0,3.28,16.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,12,5.93,34.0,0.04,50.0,3.28,16.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,15,5.93,40.0,0.04,40.0,3.28,9.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,16,3.94,40.0,7.64,40.0,1.72,9.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,3,2.59,10.0,2.71,15.0,1.85,5.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,4,2.59,15.0,2.71,25.0,1.85,5.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,5,23.905,56.0,0.03,48.0,3.45,11.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,6,23.905,56.0,0.03,48.0,3.45,11.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,7,6.5,34.0,0.03,48.0,3.45,11.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,8,7.63,34.0,0.03,48.0,3.45,11.0
1743795000000000000,한국중부발전㈜보령발전본부,충청남도,9,7.63,34.0,0.03,48.0,3.45,11.0
1743795000000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.63,15.0,0.03,25.0,3.45,5.0
1743795000000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.63,15.0,0.03,25.0,3.45,5.0
1743795000000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.63,12.8,0.03,20.0,3.45,4.0
1743795000000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.63,50.0,0.03,50.0,3.45,16.0
1743795000000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.63,50.0,0.03,50.0,3.45,16.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,10,7.63,34.0,0.03,50.0,3.45,16.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,11,5.82,34.0,0.03,50.0,3.45,16.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,12,5.91,34.0,0.03,50.0,3.45,16.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,15,5.91,40.0,0.03,40.0,3.45,9.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,16,3.84,40.0,7.68,40.0,1.75,9.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,3,1.76,10.0,2.9,15.0,1.83,5.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,4,1.76,15.0,2.9,25.0,1.83,5.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,5,23.905,56.0,0.0,48.0,3.38,11.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,6,23.905,56.0,0.0,48.0,3.38,11.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,7,6.45,34.0,0.0,48.0,3.38,11.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,8,7.45,34.0,0.0,48.0,3.38,11.0
1743796800000000000,한국중부발전㈜보령발전본부,충청남도,9,7.45,34.0,0.0,48.0,3.38,11.0
1743796800000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.45,15.0,0.0,25.0,3.38,5.0
1743796800000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.45,15.0,0.0,25.0,3.38,5.0
1743796800000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.45,12.8,0.0,20.0,3.38,4.0
1743796800000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.45,50.0,0.0,50.0,3.38,16.0
1743796800000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.45,50.0,0.0,50.0,3.38,16.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,10,7.45,34.0,0.0,50.0,3.38,16.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,11,5.8,34.0,0.0,50.0,3.38,16.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,12,5.91,34.0,0.0,50.0,3.38,16.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,15,5.91,40.0,0.0,40.0,3.38,9.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,16,3.87,40.0,7.75,40.0,1.75,9.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,3,1.15,10.0,2.79,15.0,1.82,5.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,4,1.15,15.0,2.79,25.0,1.82,5.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,5,23.905,56.0,0.07,48.0,3.38,11.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,6,23.905,56.0,0.07,48.0,3.38,11.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,7,6.42,34.0,0.07,48.0,3.38,11.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,8,7.39,34.0,0.07,48.0,3.38,11.0
1743798600000000000,한국중부발전㈜보령발전본부,충청남도,9,7.39,34.0,0.07,48.0,3.38,11.0
1743798600000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.39,15.0,0.07,25.0,3.38,5.0
1743798600000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.39,15.0,0.07,25.0,3.38,5.0
1743798600000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.39,12.8,0.07,20.0,3.38,4.0
1743798600000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.39,50.0,0.07,50.0,3.38,16.0
1743798600000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.39,50.0,0.07,50.0,3.38,16.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,10,7.39,34.0,0.07,50.0,3.38,16.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,11,5.42,34.0,0.07,50.0,3.38,16.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,12,7.86,34.0,0.07,50.0,3.38,16.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,15,7.86,40.0,0.07,40.0,3.38,9.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,16,4.25,40.0,7.88,40.0,1.71,9.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,3,1.47,10.0,2.79,15.0,1.82,5.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,4,1.47,15.0,2.79,25.0,1.82,5.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,5,23.905,56.0,0.03,48.0,3.41,11.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,6,23.905,56.0,0.03,48.0,3.41,11.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,7,6.48,34.0,0.03,48.0,3.41,11.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,8,7.4,34.0,0.03,48.0,3.41,11.0
1743800400000000000,한국중부발전㈜보령발전본부,충청남도,9,7.4,34.0,0.03,48.0,3.41,11.0
1743800400000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.4,15.0,0.03,25.0,3.41,5.0
1743800400000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.4,15.0,0.03,25.0,3.41,5.0
1743800400000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.4,12.8,0.03,20.0,3.41,4.0
1743800400000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.4,50.0,0.03,50.0,3.41,16.0
1743800400000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.4,50.0,0.03,50.0,3.41,16.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,10,7.4,34.0,0.03,50.0,3.41,16.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,11,12.83,34.0,0.03,50.0,3.41,16.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,12,12.83,34.0,0.03,50.0,3.41,16.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,15,12.83,40.0,0.03,40.0,3.41,9.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,16,4.01,40.0,7.98,40.0,1.72,9.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,3,0.75,10.0,2.85,15.0,1.93,5.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,4,0.75,15.0,2.85,25.0,1.93,5.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,5,23.905,56.0,0.2,48.0,3.4,11.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,6,23.905,56.0,0.2,48.0,3.4,11.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,7,6.54,34.0,0.2,48.0,3.4,11.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,8,7.42,34.0,0.2,48.0,3.4,11.0
1743802200000000000,한국중부발전㈜보령발전본부,충청남도,9,7.42,34.0,0.2,48.0,3.4,11.0
1743802200000000000,한국중부발전㈜신보령발전본부,충청남도,1,7.42,15.0,0.2,25.0,3.4,5.0
1743802200000000000,한국중부발전㈜신보령발전본부,충청남도,2,7.42,15.0,0.2,25.0,3.4,5.0
1743802200000000000,한국중부발전㈜신서천발전본부,충청남도,1,7.42,12.8,0.2,20.0,3.4,4.0
1743802200000000000,한국중부발전㈜신서천발전본부,충청남도,2,7.42,50.0,0.2,50.0,3.4,16.0
1743802200000000000,한국중부발전㈜신서천발전본부,충청남도,3,7.42,50.0,0.2,50.0,3.4,16.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,10,7.42,34.0,0.2,50.0,3.4,16.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,11,7.42,34.0,0.2,50.0,3.4,16.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,12,7.42,34.0,0.2,50.0,3.4,16.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,15,7.42,40.0,0.2,40.0,3.4,9.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,16,4.42,40.0,6.2,40.0,1.64,9.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,3,1.05,10.0,2.23,15.0,2.91,5.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,4,1.05,15.0,2.23,25.0,2.91,5.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,5,12.89,56.0,0.09,48.0,2.93,11.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,6,12.89,56.0,0.09,48.0,2.93,11.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,7,12.89,34.0,0.09,48.0,2.93,11.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,8,12.89,34.0,0.09,48.0,2.93,11.0
1744095600000000000,한국중부발전㈜보령발전본부,충청남도,9,12.89,34.0,0.09,48.0,2.93,11.0
1744095600000000000,한국중부발전㈜신보령발전본부,충청남도,1,12.89,15.0,0.09,25.0,2.93,5.0
1744095600000000000,한국중부발전㈜신보령발전본부,충청남도,2,12.89,15.0,0.09,25.0,2.93,5.0
1744095600000000000,한국중부발전㈜신서천발전본부,충청남도,1,12.89,12.8,0.09,20.0,2.93,4.0
1744095600000000000,한국중부발전㈜신서천발전본부,충청남도,2,12.89,50.0,0.09,50.0,2.93,16.0
1744095600000000000,한국중부발전㈜신서천발전본부,충청남도,3,12.89,50.0,0.09,50.0,2.93,16.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,10,12.89,34.0,0.09,50.0,2.93,16.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,11,12.89,34.0,0.09,50.0,2.93,16.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,12,12.89,34.0,0.09,50.0,2.93,16.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,15,12.89,40.0,0.09,40.0,2.93,9.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,16,4.69,40.0,6.28,40.0,1.65,9.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,3,1.44,10.0,2.39,15.0,2.83,5.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,4,1.44,15.0,2.39,25.0,2.83,5.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,5,12.52,56.0,0.01,48.0,2.86,11.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,6,12.52,56.0,0.01,48.0,2.86,11.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,7,12.52,34.0,0.01,48.0,2.86,11.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,8,12.52,34.0,0.01,48.0,2.86,11.0
1744097400000000000,한국중부발전㈜보령발전본부,충청남도,9,12.52,34.0,0.01,48.0,2.86,11.0
1744097400000000000,한국중부발전㈜신보령발전본부,충청남도,1,12.52,15.0,0.01,25.0,2.86,5.0
1744097400000000000,한국중부발전㈜신보령발전본부,충청남도,2,12.52,15.0,0.01,25.0,2.86,5.0
1744097400000000000,한국중부발전㈜신서천발전본부,충청남도,1,12.52,12.8,0.01,20.0,2.86,4.0
1744097400000000000,한국중부발전㈜신서천발전본부,충청남도,2,12.52,50.0,0.01,50.0,2.86,16.0
1744097400000000000,한국중부발전㈜신서천발전본부,충청남도,3,12.52,50.0,0.01,50.0,2.86,16.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,10,12.52,34.0,0.01,50.0,2.86,16.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,11,12.52,34.0,0.01,50.0,2.86,16.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,12,12.52,34.0,0.01,50.0,2.86,16.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,15,12.52,40.0,0.01,40.0,2.86,9.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,16,5.35,40.0,6.3,40.0,1.63,9.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,3,1.93,10.0,2.41,15.0,2.74,5.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,4,1.93,15.0,2.41,25.0,2.74,5.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,5,12.3,56.0,0.01,48.0,2.69,11.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,6,12.3,56.0,0.01,48.0,2.69,11.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,7,12.3,34.0,0.01,48.0,2.69,11.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,8,12.3,34.0,0.01,48.0,2.69,11.0
1744099200000000000,한국중부발전㈜보령발전본부,충청남도,9,12.3,34.0,0.01,48.0,2.69,11.0
1744099200000000000,한국중부발전㈜신보령발전본부,충청남도,1,12.3,15.0,0.01,25.0,2.69,5.0
1744099200000000000,한국중부발전㈜신보령발전본부,충청남도,2,12.3,15.0,0.01,25.0,2.69,5.0
1744099200000000000,한국중부발전㈜신서천발전본부,충청남도,1,12.3,12.8,0.01,20.0,2.69,4.0
1744099200000000000,한국중부발전㈜신서천발전본부,충청남도,2,12.3,50.0,0.01,50.0,2.69,16.0
1744099200000000000,한국중부발전㈜신서천발전본부,충청남도,3,12.3,50.0,0.01,50.0,2.69,16.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,10,12.3,34.0,0.01,50.0,2.69,16.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,11,12.3,34.0,0.01,50.0,2.69,16.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,12,12.3,34.0,0.01,50.0,2.69,16.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,15,12.3,40.0,0.01,40.0,2.69,9.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,16,5.93,40.0,6.29,40.0,1.61,9.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,3,1.9,10.0,2.57,15.0,2.62,5.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,4,1.9,15.0,2.57,25.0,2.62,5.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,5,12.99,56.0,0.01,48.0,2.5,11.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,6,12.99,56.0,0.01,48.0,2.5,11.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,7,12.99,34.0,0.01,48.0,2.5,11.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,8,12.99,34.0,0.01,48.0,2.5,11.0
1744101000000000000,한국중부발전㈜보령발전본부,충청남도,9,12.99,34.0,0.01,48.0,2.5,11.0
1744101000000000000,한국중부발전㈜신보령발전본부,충청남도,1,12.99,15.0,0.01,25.0,2.5,5.0
1744101000000000000,한국중부발전㈜신보령발전본부,충청남도,2,12.99,15.0,0.01,25.0,2.5,5.0
1744101000000000000,한국중부발전㈜신서천발전본부,충청남도,1,12.99,12.8,0.01,20.0,2.5,4.0
1744101000000000000,한국중부발전㈜신서천발전본부,충청남도,2,12.99,50.0,0.01,50.0,2.5,16.0
1744101000000000000,한국중부발전㈜신서천발전본부,충청남도,3,12.99,50.0,0.01,50.0,2.5,16.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,10,12.99,34.0,0.01,50.0,2.5,16.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,11,12.99,34.0,0.01,50.0,2.5,16.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,12,12.99,34.0,0.01,50.0,2.5,16.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,15,12.99,40.0,0.01,40.0,2.5,9.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,16,5.63,40.0,6.76,40.0,1.63,9.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,3,1.81,10.0,2.51,15.0,2.39,5.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,4,1.81,15.0,2.51,25.0,2.39,5.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,5,1.81,56.0,2.51,48.0,2.39,11.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,6,1.81,56.0,2.51,48.0,2.39,11.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,7,1.81,34.0,2.51,48.0,2.39,11.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,8,1.81,34.0,2.51,48.0,2.39,11.0
1744102800000000000,한국중부발전㈜보령발전본부,충청남도,9,1.81,34.0,2.51,48.0,2.39,11.0
1744102800000000000,한국중부발전㈜신보령발전본부,충청남도,1,1.81,15.0,2.51,25.0,2.39,5.0
1744102800000000000,한국중부발전㈜신보령발전본부,충청남도,2,1.81,15.0,2.51,25.0,2.39,5.0
1744102800000000000,한국중부발전㈜신서천발전본부,충청남도,1,1.81,12.8,2.51,20.0,2.39,4.0
1744102800000000000,한국중부발전㈜신서천발전본부,충청남도,2,1.81,50.0,2.51,50.0,2.39,16.0
1744102800000000000,한국중부발전㈜신서천발전본부,충청남도,3,1.81,50.0,2.51,50.0,2.39,16.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,10,1.81,34.0,2.51,50.0,2.39,16.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,11,1.81,34.0,2.51,50.0,2.39,16.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,12,1.81,34.0,2.51,50.0,2.39,16.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,15,1.81,40.0,2.51,40.0,2.39,9.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,16,5.04,40.0,6.82,40.0,1.65,9.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,3,2.24,10.0,2.63,15.0,2.14,5.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,4,2.24,15.0,2.63,25.0,2.14,5.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,5,2.24,56.0,2.63,48.0,2.14,11.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,6,2.24,56.0,2.63,48.0,2.14,11.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,7,2.24,34.0,2.63,48.0,2.14,11.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,8,2.24,34.0,2.63,48.0,2.14,11.0
1744104600000000000,한국중부발전㈜보령발전본부,충청남도,9,2.24,34.0,2.63,48.0,2.14,11.0
1744104600000000000,한국중부발전㈜신보령발전본부,충청남도,1,2.24,15.0,2.63,25.0,2.14,5.0
1744104600000000000,한국중부발전㈜신보령발전본부,충청남도,2,2.24,15.0,2.63,25.0,2.14,5.0
1744104600000000000,한국중부발전㈜신서천발전본부,충청남도,1,2.24,12.8,2.63,20.0,2.14,4.0
1744104600000000000,한국중부발전㈜신서천발전본부,충청남도,2,2.24,50.0,2.63,50.0,2.14,16.0
1744104600000000000,한국중부발전㈜신서천발전본부,충청남도,3,2.24,50.0,2.63,50.0,2.14,16.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,10,2.24,34.0,2.63,50.0,2.14,16.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,11,2.24,34.0,2.63,50.0,2.14,16.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,12,2.24,34.0,2.63,50.0,2.14,16.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,15,2.24,40.0,2.63,40.0,2.14,9.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,16,4.45,40.0,6.77,40.0,2.14,9.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,3,2.22,10.0,2.85,15.0,2.09,5.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,4,2.22,15.0,2.85,25.0,2.09,5.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,5,2.22,56.0,2.85,48.0,2.09,11.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,6,2.22,56.0,2.85,48.0,2.09,11.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,7,2.22,34.0,2.85,48.0,2.09,11.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,8,2.22,34.0,2.85,48.0,2.09,11.0
1744106400000000000,한국중부발전㈜보령발전본부,충청남도,9,2.22,34.0,2.85,48.0,2.09,11.0
1744106400000000000,한국중부발전㈜신보령발전본부,충청남도,1,2.22,15.0,2.85,25.0,2.09,5.0
1744106400000000000,한국중부발전㈜신보령발전본부,충청남도,2,2.22,15.0,2.85,25.0,2.09,5.0
1744106400000000000,한국중부발전㈜신서천발전본부,충청남도,1,2.22,12.8,2.85,20.0,2.09,4.0
1744106400000000000,한국중부발전㈜신서천발전본부,충청남도,2,2.22,50.0,2.85,50.0,2.09,16.0
1744106400000000000,한국중부발전㈜신서천발전본부,충청남도,3,2.22,50.0,2.85,50.0,2.09,16.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,10,2.22,34.0,2.85,50.0,2.09,16.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,11,2.22,34.0,2.85,50.0,2.09,16.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,12,2.22,34.0,2.85,50.0,2.09,16.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,15,2.22,40.0,2.85,40.0,2.09,9.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,16,4.0,40.0,6.62,40.0,1.72,9.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,3,2.52,10.0,2.97,15.0,1.91,5.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,4,2.52,15.0,2.97,25.0,1.91,5.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,5,2.52,56.0,2.97,48.0,1.91,11.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,6,2.52,56.0,2.97,48.0,1.91,11.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,7,2.52,34.0,2.97,48.0,1.91,11.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,8,2.52,34.0,2.97,48.0,1.91,11.0
1744108200000000000,한국중부발전㈜보령발전본부,충청남도,9,2.52,34.0,2.97,48.0,1.91,11.0
1744108200000000000,한국중부발전㈜신보령발전본부,충청남도,1,2.52,15.0,2.97,25.0,1.91,5.0
1744108200000000000,한국중부발전㈜신보령발전본부,충청남도,2,2.52,15.0,2.97,25.0,1.91,5.0
