hour,day_of_week,month,nox_stdr,sox_stdr,tsp_stdr
7,0,4,15.0,25.0,5.0
7,0,4,56.0,48.0,11.0
7,0,4,56.0,48.0,11.0
7,0,4,34.0,48.0,11.0
7,0,4,34.0,48.0,11.0
7,0,4,34.0,48.0,11.0
7,0,4,15.0,25.0,5.0
7,0,4,15.0,25.0,5.0
7,0,4,12.8,20.0,4.0
7,0,4,50.0,50.0,16.0
7,0,4,50.0,50.0,16.0
8,0,4,34.0,50.0,16.0
8,0,4,34.0,50.0,16.0
8,0,4,34.0,50.0,16.0
8,0,4,40.0,40.0,9.0
8,0,4,40.0,40.0,9.0
8,0,4,10.0,15.0,5.0
8,0,4,15.0,25.0,5.0
8,0,4,56.0,48.0,11.0
8,0,4,56.0,48.0,11.0
8,0,4,34.0,48.0,11.0
8,0,4,34.0,48.0,11.0
8,0,4,34.0,48.0,11.0
8,0,4,15.0,25.0,5.0
8,0,4,15.0,25.0,5.0
8,0,4,12.8,20.0,4.0
8,0,4,50.0,50.0,16.0
8,0,4,50.0,50.0,16.0
8,0,4,34.0,50.0,16.0
8,0,4,34.0,50.0,16.0
8,0,4,34.0,50.0,16.0
8,0,4,40.0,40.0,9.0
8,0,4,40.0,40.0,9.0
8,0,4,10.0,15.0,5.0
8,0,4,15.0,25.0,5.0
8,0,4,56.0,48.0,11.0
8,0,4,56.0,48.0,11.0
8,0,4,34.0,48.0,11.0
8,0,4,34.0,48.0,11.0
8,0,4,34.0,48.0,11.0
8,0,4,15.0,25.0,5.0
8,0,4,15.0,25.0,5.0
8,0,4,12.8,20.0,4.0
8,0,4,50.0,50.0,16.0
8,0,4,50.0,50.0,16.0
9,0,4,34.0,50.0,16.0
9,0,4,34.0,50.0,16.0
9,0,4,34.0,50.0,16.0
9,0,4,40.0,40.0,9.0
9,0,4,40.0,40.0,9.0
9,0,4,10.0,15.0,5.0
9,0,4,15.0,25.0,5.0
9,0,4,56.0,48.0,11.0
9,0,4,56.0,48.0,11.0
9,0,4,34.0,48.0,11.0
9,0,4,34.0,48.0,11.0
9,0,4,34.0,48.0,11.0
9,0,4,15.0,25.0,5.0
9,0,4,15.0,25.0,5.0
9,0,4,12.8,20.0,4.0
9,0,4,50.0,50.0,16.0
9,0,4,50.0,50.0,16.0
9,0,4,34.0,50.0,16.0
9,0,4,34.0,50.0,16.0
9,0,4,34.0,50.0,16.0
9,0,4,40.0,40.0,9.0
9,0,4,40.0,40.0,9.0
9,0,4,10.0,15.0,5.0
9,0,4,15.0,25.0,5.0
9,0,4,56.0,48.0,11.0
9,0,4,56.0,48.0,11.0
9,0,4,34.0,48.0,11.0
9,0,4,34.0,48.0,11.0
9,0,4,34.0,48.0,11.0
9,0,4,15.0,25.0,5.0
9,0,4,15.0,25.0,5.0
9,0,4,12.8,20.0,4.0
9,0,4,50.0,50.0,16.0
9,0,4,50.0,50.0,16.0
10,0,4,34.0,50.0,16.0
10,0,4,34.0,50.0,16.0
10,0,4,34.0,50.0,16.0
10,0,4,40.0,40.0,9.0
10,0,4,40.0,40.0,9.0
10,0,4,10.0,15.0,5.0
10,0,4,15.0,25.0,5.0
10,0,4,56.0,48.0,11.0
10,0,4,56.0,48.0,11.0
10,0,4,34.0,48.0,11.0
10,0,4,34.0,48.0,11.0
10,0,4,34.0,48.0,11.0
10,0,4,15.0,25.0,5.0
10,0,4,15.0,25.0,5.0
10,0,4,12.8,20.0,4.0
10,0,4,50.0,50.0,16.0
10,0,4,50.0,50.0,16.0
10,0,4,34.0,50.0,16.0
10,0,4,34.0,50.0,16.0
10,0,4,34.0,50.0,16.0
10,0,4,40.0,40.0,9.0
10,0,4,40.0,40.0,9.0
10,0,4,10.0,15.0,5.0
10,0,4,15.0,25.0,5.0
10,0,4,56.0,48.0,11.0
10,0,4,56.0,48.0,11.0
10,0,4,34.0,48.0,11.0
10,0,4,34.0,48.0,11.0
10,0,4,34.0,48.0,11.0
10,0,4,15.0,25.0,5.0
10,0,4,15.0,25.0,5.0
10,0,4,12.8,20.0,4.0
10,0,4,50.0,50.0,16.0
10,0,4,50.0,50.0,16.0
11,0,4,34.0,50.0,16.0
11,0,4,34.0,50.0,16.0
11,0,4,34.0,50.0,16.0
11,0,4,40.0,40.0,9.0
11,0,4,40.0,40.0,9.0
11,0,4,10.0,15.0,5.0
11,0,4,15.0,25.0,5.0
11,0,4,56.0,48.0,11.0
11,0,4,56.0,48.0,11.0
11,0,4,34.0,48.0,11.0
11,0,4,34.0,48.0,11.0
11,0,4,34.0,48.0,11.0
11,0,4,15.0,25.0,5.0
11,0,4,15.0,25.0,5.0
11,0,4,12.8,20.0,4.0
11,0,4,50.0,50.0,16.0
11,0,4,50.0,50.0,16.0
11,0,4,34.0,50.0,16.0
11,0,4,34.0,50.0,16.0
11,0,4,34.0,50.0,16.0
11,0,4,40.0,40.0,9.0
11,0,4,40.0,40.0,9.0
11,0,4,10.0,15.0,5.0
11,0,4,15.0,25.0,5.0
11,0,4,56.0,48.0,11.0
11,0,4,56.0,48.0,11.0
11,0,4,34.0,48.0,11.0
11,0,4,34.0,48.0,11.0
11,0,4,34.0,48.0,11.0
11,0,4,15.0,25.0,5.0
11,0,4,15.0,25.0,5.0
11,0,4,12.8,20.0,4.0
11,0,4,50.0,50.0,16.0
11,0,4,50.0,50.0,16.0
12,0,4,34.0,50.0,16.0
12,0,4,34.0,50.0,16.0
12,0,4,34.0,50.0,16.0
12,0,4,40.0,40.0,9.0
12,0,4,40.0,40.0,9.0
12,0,4,10.0,15.0,5.0
12,0,4,15.0,25.0,5.0
12,0,4,56.0,48.0,11.0
12,0,4,56.0,48.0,11.0
12,0,4,34.0,48.0,11.0
12,0,4,34.0,48.0,11.0
12,0,4,34.0,48.0,11.0
12,0,4,15.0,25.0,5.0
12,0,4,15.0,25.0,5.0
12,0,4,12.8,20.0,4.0
12,0,4,50.0,50.0,16.0
12,0,4,50.0,50.0,16.0
12,0,4,34.0,50.0,16.0
12,0,4,34.0,50.0,16.0
12,0,4,34.0,50.0,16.0
12,0,4,40.0,40.0,9.0
12,0,4,40.0,40.0,9.0
12,0,4,10.0,15.0,5.0
12,0,4,15.0,25.0,5.0
12,0,4,56.0,48.0,11.0
12,0,4,56.0,48.0,11.0
12,0,4,34.0,48.0,11.0
12,0,4,34.0,48.0,11.0
12,0,4,34.0,48.0,11.0
12,0,4,15.0,25.0,5.0
12,0,4,15.0,25.0,5.0
12,0,4,12.8,20.0,4.0
12,0,4,50.0,50.0,16.0
12,0,4,50.0,50.0,16.0
13,0,4,34.0,50.0,16.0
13,0,4,34.0,50.0,16.0
13,0,4,34.0,50.0,16.0
13,0,4,40.0,40.0,9.0
13,0,4,40.0,40.0,9.0
13,0,4,10.0,15.0,5.0
13,0,4,15.0,25.0,5.0
13,0,4,56.0,48.0,11.0
13,0,4,56.0,48.0,11.0
13,0,4,34.0,48.0,11.0
13,0,4,34.0,48.0,11.0
13,0,4,34.0,48.0,11.0
13,0,4,15.0,25.0,5.0
13,0,4,15.0,25.0,5.0
13,0,4,12.8,20.0,4.0
13,0,4,50.0,50.0,16.0
13,0,4,50.0,50.0,16.0
13,0,4,34.0,50.0,16.0
13,0,4,34.0,50.0,16.0
13,0,4,34.0,50.0,16.0
13,0,4,40.0,40.0,9.0
13,0,4,40.0,40.0,9.0
13,0,4,10.0,15.0,5.0
13,0,4,15.0,25.0,5.0
13,0,4,56.0,48.0,11.0
13,0,4,56.0,48.0,11.0
13,0,4,34.0,48.0,11.0
13,0,4,34.0,48.0,11.0
13,0,4,34.0,48.0,11.0
13,0,4,15.0,25.0,5.0
13,0,4,15.0,25.0,5.0
13,0,4,12.8,20.0,4.0
13,0,4,50.0,50.0,16.0
13,0,4,50.0,50.0,16.0
14,0,4,34.0,50.0,16.0
14,0,4,34.0,50.0,16.0
14,0,4,34.0,50.0,16.0
14,0,4,40.0,40.0,9.0
14,0,4,40.0,40.0,9.0
14,0,4,10.0,15.0,5.0
14,0,4,15.0,25.0,5.0
14,0,4,56.0,48.0,11.0
14,0,4,56.0,48.0,11.0
14,0,4,34.0,48.0,11.0
14,0,4,34.0,48.0,11.0
14,0,4,34.0,48.0,11.0
14,0,4,15.0,25.0,5.0
14,0,4,15.0,25.0,5.0
14,0,4,12.8,20.0,4.0
14,0,4,50.0,50.0,16.0
14,0,4,50.0,50.0,16.0
14,0,4,34.0,50.0,16.0
14,0,4,34.0,50.0,16.0
14,0,4,34.0,50.0,16.0
14,0,4,40.0,40.0,9.0
14,0,4,40.0,40.0,9.0
14,0,4,10.0,15.0,5.0
14,0,4,15.0,25.0,5.0
14,0,4,56.0,48.0,11.0
14,0,4,56.0,48.0,11.0
14,0,4,34.0,48.0,11.0
14,0,4,34.0,48.0,11.0
14,0,4,34.0,48.0,11.0
14,0,4,15.0,25.0,5.0
14,0,4,15.0,25.0,5.0
14,0,4,12.8,20.0,4.0
14,0,4,50.0,50.0,16.0
14,0,4,50.0,50.0,16.0
15,0,4,34.0,50.0,16.0
15,0,4,34.0,50.0,16.0
15,0,4,34.0,50.0,16.0
15,0,4,40.0,40.0,9.0
15,0,4,40.0,40.0,9.0
15,0,4,10.0,15.0,5.0
15,0,4,15.0,25.0,5.0
15,0,4,56.0,48.0,11.0
15,0,4,56.0,48.0,11.0
15,0,4,34.0,48.0,11.0
15,0,4,34.0,48.0,11.0
15,0,4,34.0,48.0,11.0
15,0,4,15.0,25.0,5.0
15,0,4,15.0,25.0,5.0
15,0,4,12.8,20.0,4.0
15,0,4,50.0,50.0,16.0
15,0,4,50.0,50.0,16.0
15,0,4,34.0,50.0,16.0
15,0,4,34.0,50.0,16.0
15,0,4,34.0,50.0,16.0
15,0,4,40.0,40.0,9.0
15,0,4,40.0,40.0,9.0
15,0,4,10.0,15.0,5.0
15,0,4,15.0,25.0,5.0
15,0,4,56.0,48.0,11.0
15,0,4,56.0,48.0,11.0
15,0,4,34.0,48.0,11.0
15,0,4,34.0,48.0,11.0
15,0,4,34.0,48.0,11.0
15,0,4,15.0,25.0,5.0
15,0,4,15.0,25.0,5.0
15,0,4,12.8,20.0,4.0
15,0,4,50.0,50.0,16.0
15,0,4,50.0,50.0,16.0
16,0,4,34.0,50.0,16.0
16,0,4,34.0,50.0,16.0
16,0,4,34.0,50.0,16.0
16,0,4,40.0,40.0,9.0
16,0,4,40.0,40.0,9.0
16,0,4,10.0,15.0,5.0
16,0,4,15.0,25.0,5.0
16,0,4,56.0,48.0,11.0
16,0,4,56.0,48.0,11.0
16,0,4,34.0,48.0,11.0
16,0,4,34.0,48.0,11.0
16,0,4,34.0,48.0,11.0
16,0,4,15.0,25.0,5.0
16,0,4,15.0,25.0,5.0
16,0,4,12.8,20.0,4.0
16,0,4,50.0,50.0,16.0
16,0,4,50.0,50.0,16.0
16,0,4,34.0,50.0,16.0
16,0,4,34.0,50.0,16.0
16,0,4,34.0,50.0,16.0
16,0,4,40.0,40.0,9.0
16,0,4,40.0,40.0,9.0
16,0,4,10.0,15.0,5.0
16,0,4,15.0,25.0,5.0
16,0,4,56.0,48.0,11.0
16,0,4,56.0,48.0,11.0
16,0,4,34.0,48.0,11.0
16,0,4,34.0,48.0,11.0
16,0,4,34.0,48.0,11.0
16,0,4,15.0,25.0,5.0
16,0,4,15.0,25.0,5.0
16,0,4,12.8,20.0,4.0
16,0,4,50.0,50.0,16.0
16,0,4,50.0,50.0,16.0
17,0,4,34.0,50.0,16.0
17,0,4,34.0,50.0,16.0
17,0,4,34.0,50.0,16.0
17,0,4,40.0,40.0,9.0
17,0,4,40.0,40.0,9.0
17,0,4,10.0,15.0,5.0
17,0,4,15.0,25.0,5.0
17,0,4,56.0,48.0,11.0
17,0,4,56.0,48.0,11.0
17,0,4,34.0,48.0,11.0
17,0,4,34.0,48.0,11.0
17,0,4,34.0,48.0,11.0
17,0,4,15.0,25.0,5.0
17,0,4,15.0,25.0,5.0
17,0,4,12.8,20.0,4.0
17,0,4,50.0,50.0,16.0
17,0,4,50.0,50.0,16.0
17,0,4,34.0,50.0,16.0
17,0,4,34.0,50.0,16.0
17,0,4,34.0,50.0,16.0
17,0,4,40.0,40.0,9.0
17,0,4,40.0,40.0,9.0
17,0,4,10.0,15.0,5.0
17,0,4,15.0,25.0,5.0
17,0,4,56.0,48.0,11.0
17,0,4,56.0,48.0,11.0
17,0,4,34.0,48.0,11.0
17,0,4,34.0,48.0,11.0
17,0,4,34.0,48.0,11.0
17,0,4,15.0,25.0,5.0
17,0,4,15.0,25.0,5.0
17,0,4,12.8,20.0,4.0
17,0,4,50.0,50.0,16.0
17,0,4,50.0,50.0,16.0
18,0,4,34.0,50.0,16.0
18,0,4,34.0,50.0,16.0
18,0,4,34.0,50.0,16.0
18,0,4,40.0,40.0,9.0
18,0,4,40.0,40.0,9.0
18,0,4,10.0,15.0,5.0
18,0,4,15.0,25.0,5.0
18,0,4,56.0,48.0,11.0
18,0,4,56.0,48.0,11.0
18,0,4,34.0,48.0,11.0
18,0,4,34.0,48.0,11.0
18,0,4,34.0,48.0,11.0
18,0,4,15.0,25.0,5.0
18,0,4,15.0,25.0,5.0
18,0,4,12.8,20.0,4.0
18,0,4,50.0,50.0,16.0
18,0,4,50.0,50.0,16.0
18,0,4,34.0,50.0,16.0
18,0,4,34.0,50.0,16.0
18,0,4,34.0,50.0,16.0
18,0,4,40.0,40.0,9.0
18,0,4,40.0,40.0,9.0
18,0,4,10.0,15.0,5.0
18,0,4,15.0,25.0,5.0
18,0,4,56.0,48.0,11.0
18,0,4,56.0,48.0,11.0
18,0,4,34.0,48.0,11.0
18,0,4,34.0,48.0,11.0
18,0,4,34.0,48.0,11.0
18,0,4,15.0,25.0,5.0
18,0,4,15.0,25.0,5.0
18,0,4,12.8,20.0,4.0
18,0,4,50.0,50.0,16.0
18,0,4,50.0,50.0,16.0
19,0,4,34.0,50.0,16.0
19,0,4,34.0,50.0,16.0
19,0,4,34.0,50.0,16.0
19,0,4,40.0,40.0,9.0
19,0,4,40.0,40.0,9.0
19,0,4,10.0,15.0,5.0
19,0,4,15.0,25.0,5.0
19,0,4,56.0,48.0,11.0
19,0,4,56.0,48.0,11.0
19,0,4,34.0,48.0,11.0
19,0,4,34.0,48.0,11.0
19,0,4,34.0,48.0,11.0
19,0,4,15.0,25.0,5.0
19,0,4,15.0,25.0,5.0
19,0,4,12.8,20.0,4.0
19,0,4,50.0,50.0,16.0
19,0,4,50.0,50.0,16.0
19,0,4,34.0,50.0,16.0
19,0,4,34.0,50.0,16.0
19,0,4,34.0,50.0,16.0
19,0,4,40.0,40.0,9.0
19,0,4,40.0,40.0,9.0
19,0,4,10.0,15.0,5.0
19,0,4,15.0,25.0,5.0
19,0,4,56.0,48.0,11.0
19,0,4,56.0,48.0,11.0
19,0,4,34.0,48.0,11.0
19,0,4,34.0,48.0,11.0
19,0,4,34.0,48.0,11.0
19,0,4,15.0,25.0,5.0
19,0,4,15.0,25.0,5.0
19,0,4,12.8,20.0,4.0
19,0,4,50.0,50.0,16.0
19,0,4,50.0,50.0,16.0
20,0,4,34.0,50.0,16.0
20,0,4,34.0,50.0,16.0
20,0,4,34.0,50.0,16.0
20,0,4,40.0,40.0,9.0
20,0,4,40.0,40.0,9.0
20,0,4,10.0,15.0,5.0
20,0,4,15.0,25.0,5.0
20,0,4,56.0,48.0,11.0
20,0,4,56.0,48.0,11.0
20,0,4,34.0,48.0,11.0
20,0,4,34.0,48.0,11.0
20,0,4,34.0,48.0,11.0
20,0,4,15.0,25.0,5.0
20,0,4,15.0,25.0,5.0
20,0,4,12.8,20.0,4.0
20,0,4,50.0,50.0,16.0
20,0,4,50.0,50.0,16.0
20,0,4,34.0,50.0,16.0
20,0,4,34.0,50.0,16.0
20,0,4,34.0,50.0,16.0
20,0,4,40.0,40.0,9.0
20,0,4,40.0,40.0,9.0
20,0,4,10.0,15.0,5.0
20,0,4,15.0,25.0,5.0
20,0,4,56.0,48.0,11.0
20,0,4,56.0,48.0,11.0
20,0,4,34.0,48.0,11.0
20,0,4,34.0,48.0,11.0
20,0,4,34.0,48.0,11.0
20,0,4,15.0,25.0,5.0
20,0,4,15.0,25.0,5.0
20,0,4,12.8,20.0,4.0
20,0,4,50.0,50.0,16.0
20,0,4,50.0,50.0,16.0
21,0,4,34.0,50.0,16.0
21,0,4,34.0,50.0,16.0
21,0,4,34.0,50.0,16.0
21,0,4,40.0,40.0,9.0
21,0,4,40.0,40.0,9.0
21,0,4,10.0,15.0,5.0
21,0,4,15.0,25.0,5.0
21,0,4,56.0,48.0,11.0
21,0,4,56.0,48.0,11.0
21,0,4,34.0,48.0,11.0
21,0,4,34.0,48.0,11.0
21,0,4,34.0,48.0,11.0
21,0,4,15.0,25.0,5.0
21,0,4,15.0,25.0,5.0
21,0,4,12.8,20.0,4.0
21,0,4,50.0,50.0,16.0
21,0,4,50.0,50.0,16.0
21,0,4,34.0,50.0,16.0
21,0,4,34.0,50.0,16.0
21,0,4,34.0,50.0,16.0
21,0,4,40.0,40.0,9.0
21,0,4,40.0,40.0,9.0
21,0,4,10.0,15.0,5.0
21,0,4,15.0,25.0,5.0
21,0,4,56.0,48.0,11.0
21,0,4,56.0,48.0,11.0
21,0,4,34.0,48.0,11.0
21,0,4,34.0,48.0,11.0
21,0,4,34.0,48.0,11.0
21,0,4,15.0,25.0,5.0
21,0,4,15.0,25.0,5.0
21,0,4,12.8,20.0,4.0
21,0,4,50.0,50.0,16.0
21,0,4,50.0,50.0,16.0
22,0,4,34.0,50.0,16.0
22,0,4,34.0,50.0,16.0
22,0,4,34.0,50.0,16.0
22,0,4,40.0,40.0,9.0
22,0,4,40.0,40.0,9.0
22,0,4,10.0,15.0,5.0
22,0,4,15.0,25.0,5.0
22,0,4,56.0,48.0,11.0
22,0,4,56.0,48.0,11.0
22,0,4,34.0,48.0,11.0
22,0,4,34.0,48.0,11.0
22,0,4,34.0,48.0,11.0
22,0,4,15.0,25.0,5.0
22,0,4,15.0,25.0,5.0
22,0,4,12.8,20.0,4.0
22,0,4,50.0,50.0,16.0
22,0,4,50.0,50.0,16.0
22,0,4,34.0,50.0,16.0
22,0,4,34.0,50.0,16.0
22,0,4,34.0,50.0,16.0
22,0,4,40.0,40.0,9.0
22,0,4,40.0,40.0,9.0
22,0,4,10.0,15.0,5.0
22,0,4,15.0,25.0,5.0
22,0,4,56.0,48.0,11.0
22,0,4,56.0,48.0,11.0
22,0,4,34.0,48.0,11.0
22,0,4,34.0,48.0,11.0
22,0,4,34.0,48.0,11.0
22,0,4,15.0,25.0,5.0
22,0,4,15.0,25.0,5.0
22,0,4,12.8,20.0,4.0
22,0,4,50.0,50.0,16.0
22,0,4,50.0,50.0,16.0
23,0,4,34.0,50.0,16.0
23,0,4,34.0,50.0,16.0
23,0,4,34.0,50.0,16.0
23,0,4,40.0,40.0,9.0
23,0,4,40.0,40.0,9.0
23,0,4,10.0,15.0,5.0
23,0,4,15.0,25.0,5.0
23,0,4,56.0,48.0,11.0
23,0,4,56.0,48.0,11.0
23,0,4,34.0,48.0,11.0
23,0,4,34.0,48.0,11.0
23,0,4,34.0,48.0,11.0
23,0,4,15.0,25.0,5.0
23,0,4,15.0,25.0,5.0
23,0,4,12.8,20.0,4.0
23,0,4,50.0,50.0,16.0
23,0,4,50.0,50.0,16.0
23,0,4,34.0,50.0,16.0
23,0,4,34.0,50.0,16.0
23,0,4,34.0,50.0,16.0
23,0,4,40.0,40.0,9.0
23,0,4,40.0,40.0,9.0
23,0,4,10.0,15.0,5.0
23,0,4,15.0,25.0,5.0
23,0,4,56.0,48.0,11.0
23,0,4,56.0,48.0,11.0
23,0,4,34.0,48.0,11.0
23,0,4,34.0,48.0,11.0
23,0,4,34.0,48.0,11.0
23,0,4,15.0,25.0,5.0
23,0,4,15.0,25.0,5.0
23,0,4,12.8,20.0,4.0
23,0,4,50.0,50.0,16.0
23,0,4,50.0,50.0,16.0
0,1,4,34.0,50.0,16.0
0,1,4,34.0,50.0,16.0
0,1,4,34.0,50.0,16.0
0,1,4,40.0,40.0,9.0
0,1,4,40.0,40.0,9.0
0,1,4,10.0,15.0,5.0
0,1,4,15.0,25.0,5.0
0,1,4,56.0,48.0,11.0
0,1,4,56.0,48.0,11.0
0,1,4,34.0,48.0,11.0
0,1,4,34.0,48.0,11.0
0,1,4,34.0,48.0,11.0
0,1,4,15.0,25.0,5.0
0,1,4,15.0,25.0,5.0
0,1,4,12.8,20.0,4.0
0,1,4,50.0,50.0,16.0
0,1,4,50.0,50.0,16.0
0,1,4,34.0,50.0,16.0
0,1,4,34.0,50.0,16.0
0,1,4,34.0,50.0,16.0
0,1,4,40.0,40.0,9.0
0,1,4,40.0,40.0,9.0
0,1,4,10.0,15.0,5.0
0,1,4,15.0,25.0,5.0
0,1,4,56.0,48.0,11.0
0,1,4,56.0,48.0,11.0
0,1,4,34.0,48.0,11.0
0,1,4,34.0,48.0,11.0
0,1,4,34.0,48.0,11.0
0,1,4,15.0,25.0,5.0
0,1,4,15.0,25.0,5.0
0,1,4,12.8,20.0,4.0
0,1,4,50.0,50.0,16.0
0,1,4,50.0,50.0,16.0
